# # Data created from North_Kensington between 2010/01/01-2018/02/08 guassian weighting with respect to wavelength and radii with geometric std dev of 1.6 
# # radius [m],1,2,3,4,5,6,7,8,9,10,11,12
3.776157465038537900e-11,2.252897294080493317e-05,1.792238552672870068e-05,1.422049017779512242e-05,1.509656326055516545e-05,1.773014300795294396e-05,1.908542215454273207e-05,1.732085027759266174e-05,1.986868740972055948e-05,2.583029752647297004e-05,2.530518361386741610e-05,2.501928633834187064e-05,2.331446385598866787e-05
3.834478659108115515e-11,2.283214563577280062e-05,1.816356731215115308e-05,1.441185550726206913e-05,1.529971791738592675e-05,1.796873778317978609e-05,1.934225493954297225e-05,1.755393719478761931e-05,2.013606060589910211e-05,2.617789619134696329e-05,2.564571581365223107e-05,2.535597121467774576e-05,2.362820691296449595e-05
3.892383741264199354e-11,2.313771922612172590e-05,1.840665907245885984e-05,1.460473630346629692e-05,1.550448140339038302e-05,1.820922204615369901e-05,1.960112164334504236e-05,1.778886998170826894e-05,2.040555119285732938e-05,2.652824757123759978e-05,2.598894476746488956e-05,2.569532237719108770e-05,2.394443457449019330e-05
3.949855597699069756e-11,2.344559406379690363e-05,1.865158153502532618e-05,1.479906966766002637e-05,1.571078694485588832e-05,1.845151737455730278e-05,1.986193784908712234e-05,1.802557202638266641e-05,2.067707128926753125e-05,2.688123741597848071e-05,2.633475854777428163e-05,2.603722916290495225e-05,2.426304371820069177e-05
4.006878660706347722e-11,2.375567074704024859e-05,1.889825562315964415e-05,1.499479285656035752e-05,1.591856793311227758e-05,1.869554553990716308e-05,2.012461934855785831e-05,1.826396690619827006e-05,2.095053323101533674e-05,2.723675175779204533e-05,2.668304550369656998e-05,2.638158118236427212e-05,2.458393147661516831e-05
4.063438849785991859e-11,2.406785026437585943e-05,1.914660257065032098e-05,1.519184337323375702e-05,1.612775802101549738e-05,1.894122862086906604e-05,2.038908226417308461e-05,1.850397849860102909e-05,2.122584969818258027e-05,2.759467707637287376e-05,2.703369442272395432e-05,2.672826847953717143e-05,2.490699538614208694e-05
4.119523512681851667e-11,2.438203412849609513e-05,1.939654402827563020e-05,1.539015905160667322e-05,1.633829121266454966e-05,1.918848910862562367e-05,2.065524316239816701e-05,1.874553108403153676e-05,2.150293383312464662e-05,2.795490045239450237e-05,2.738659468110966213e-05,2.707718168050099136e-05,2.523213352563433764e-05
4.175121366551888962e-11,2.469812450034180177e-05,1.964800216251227089e-05,1.558967813478564306e-05,1.655010194654654400e-05,1.943725000452640951e-05,2.092301915886220974e-05,1.898854944131974441e-05,2.178169934989787805e-05,2.831730970977067068e-05,2.774163638323756057e-05,2.742821213123729151e-05,2.555924464479431845e-05
4.230222439456966588e-11,2.501602430370087279e-05,1.990089974670180835e-05,1.579033934739319941e-05,1.676312517232910100e-05,1.968743491027630677e-05,2.119232801544032672e-05,1.923295893579230883e-05,2.206206063532685106e-05,2.868179354704768200e-05,2.809871049034350378e-05,2.778125202489904492e-05,2.588822828276931222e-05
4.284818012340740081e-11,2.533563733068197401e-05,2.015516024495752750e-05,1.599208196214371201e-05,1.697729642153781478e-05,1.993896811094242978e-05,2.146308822960549042e-05,1.947868560036304067e-05,2.234393284202279364e-05,2.904824165833358286e-05,2.845770893898580268e-05,2.813619451894211482e-05,2.621898487730169378e-05
4.338900561659874841e-11,2.565686833843663963e-05,2.041070788910947500e-05,1.619484586089536238e-05,1.719255187236901186e-05,2.019177465107393921e-05,2.173521911636718896e-05,1.972565620989529916e-05,2.262723197368519354e-05,2.941654484419341738e-05,2.881852474968611466e-05,2.849293384253979983e-05,2.655141586482397540e-05
4.392463702811315808e-11,2.597962313752314175e-05,2.066746774900027244e-05,1.639857159042605044e-05,1.740882840890205685e-05,2.044578040424351143e-05,2.200864088312821351e-05,1.997379834913852708e-05,2.291187496303073024e-05,2.978659511296204523e-05,2.918105212618290426e-05,2.885136539471358974e-05,2.688542377190309473e-05
4.445502134490594806e-11,2.630380867231399655e-05,2.092536579645145885e-05,1.660320041318745626e-05,1.762606367498033798e-05,2.070091213632796042e-05,2.228327469780259058e-05,2.022304047454773410e-05,2.319777974270633786e-05,3.015828577293411662e-05,2.954518654574689020e-05,2.921138583362937780e-05,2.722091229845179642e-05
4.498011584102768501e-11,2.662933309385735555e-05,2.118432896322630085e-05,1.680867435329567647e-05,1.784419612303485265e-05,2.095709756284899373e-05,2.255904275053939459e-05,2.047331197030052998e-05,2.348486530954695085e-05,3.053151151590218176e-05,2.991082484102118916e-05,2.957289315751208887e-05,2.755778639312979754e-05
4.549988754334480136e-11,2.695610582559716033e-05,2.144428519331234234e-05,1.701493623801468997e-05,1.806316505812378476e-05,2.121426540069519908e-05,2.283586830939829469e-05,2.072454319882557057e-05,2.377305178253519700e-05,3.090616849250768473e-05,3.027786527384007453e-05,2.993578677763113395e-05,2.789595232135622010e-05
4.601431270984579794e-11,2.728403762236586010e-05,2.170516348985104804e-05,1.722192973499271911e-05,1.828291067746228219e-05,2.147234541454820481e-05,2.311367577032482048e-05,2.097666554615668967e-05,2.406226045482798393e-05,3.128215437987789618e-05,3.064620760149137452e-05,3.029996758381386170e-05,2.823531772635823716e-05
4.652337632137354439e-11,2.761304062304632701e-05,2.196689395703258166e-05,1.742959938550292978e-05,1.850337410571161454e-05,2.173126845832776483e-05,2.339239070176276746e-05,2.122961146242100954e-05,2.435241384020005414e-05,3.165936844200480029e-05,3.101575313586765601e-05,3.066533800292815554e-05,2.857579168366962662e-05
4.702707158751613283e-11,2.794302839729853374e-05,2.222940783726711829e-05,1.763789063393807072e-05,1.872449742629035932e-05,2.199096651196508074e-05,2.367193988423917049e-05,2.148331449776381383e-05,2.464343571425298840e-05,3.203771158331918329e-05,3.138640479595103887e-05,3.103180205077516173e-05,2.891728474948636096e-05
4.752539946727007869e-11,2.827391598673376072e-05,2.249263754394095698e-05,1.784674985379972113e-05,1.894622370896508392e-05,2.225137271380666051e-05,2.395225134524473089e-05,2.173770933400423900e-05,2.493525115072743356e-05,3.241708639589834781e-05,3.175806715406130669e-05,3.139926537781383549e-05,2.925970900327677917e-05
4.801836820498132776e-11,2.860561994090561892e-05,2.275651669004752185e-05,1.805612437041619208e-05,1.916849703396753871e-05,2.251242138893910362e-05,2.423325438972386182e-05,2.199273181230590609e-05,2.522778655324446972e-05,3.279739720073082047e-05,3.213064647628197042e-05,3.176763530913086724e-05,2.960297808502691973e-05
4.850599288196260887e-11,2.893805834847358466e-05,2.302098011297922024e-05,1.826596248061324715e-05,1.939126251287769863e-05,2.277404807371446232e-05,2.451487962647424878e-05,2.224831895713648763e-05,2.552096968278870205e-05,3.317855008344671559e-05,3.250405075746412174e-05,3.213682087904886318e-05,2.994700722749086641e-05
4.898829498408922769e-11,2.927115086387986517e-05,2.328596389574943645e-05,1.847621346955275831e-05,1.961446630649913995e-05,2.303618953674460034e-05,2.479705899074713540e-05,2.250440899677743825e-05,2.581472968123558012e-05,3.356045292490373574e-05,3.287818975119019652e-05,3.250673286075225098e-05,3.029171328379782544e-05
4.946530198557728572e-11,2.960481872986244338e-05,2.355140538490219638e-05,1.868682762494318792e-05,1.983805563994556106e-05,2.329878379661915366e-05,2.507972576331841594e-05,2.276094138063254708e-05,2.610899709120576882e-05,3.394301542699930147e-05,3.325297499506219082e-05,3.287728379128855496e-05,3.063701475074986159e-05
4.993704694906573889e-11,2.993898479611316392e-05,2.381724320535540012e-05,1.889775624881680259e-05,2.006197881514297521e-05,2.356177013658910079e-05,2.536281458629515440e-05,2.301785679357274225e-05,2.640370387251994927e-05,3.432614913406268004e-05,3.362831983165804212e-05,3.324838799228882095e-05,3.098283178813079349e-05
5.040356814203703760e-11,3.027357353436924798e-05,2.408341727240636201e-05,1.910895166705540234e-05,2.028618522094303991e-05,2.382508911644372316e-05,2.564626147590064219e-05,2.327509716753921581e-05,2.669878341550877262e-05,3.470976745015774760e-05,3.400413942548346228e-05,3.361996158672798604e-05,3.132908623432377015e-05
5.086490866954265333e-11,3.060851105021375994e-05,2.434986880111909052e-05,1.932036723683896228e-05,2.051062534102969962e-05,2.408868258179742698e-05,2.593000383247055587e-05,2.353260569061539729e-05,2.699417055141940184e-05,3.509378565261289039e-05,3.438035077622616001e-05,3.399192251202879668e-05,3.167570161852281961e-05
5.132111612312379354e-11,3.094372509183725855e-05,2.461654031329504416e-05,1.953195735217612422e-05,2.073525075979119412e-05,2.435249367098519111e-05,2.621398044787589304e-05,2.379032681376339655e-05,2.728980156014252913e-05,3.547812090206681548e-05,3.475687272859742866e-05,3.436419052979299081e-05,3.202260316980089569e-05
5.177224224576564267e-11,3.127914505600414458e-05,2.488337564221894871e-05,1.974367744767007124e-05,2.096001416631730870e-05,2.461646681975780283e-05,2.649813151057709603e-05,2.404820625541092440e-05,2.758561417547466632e-05,3.586269224930824700e-05,3.513362597903332872e-05,3.473668723242596956e-05,3.236971782328288468e-05
5.221834261266058867e-11,3.161470199144395709e-05,2.515031993535687827e-05,1.995548400065921712e-05,2.118486935667247516e-05,2.488054776395138041e-05,2.678239860849708598e-05,2.430619100405894786e-05,2.788154758810839145e-05,3.624742063916508802e-05,3.551053307950445233e-05,3.510933604690423727e-05,3.271697422365663825e-05
5.265947632750953956e-11,3.195032859987503648e-05,2.541731965517085373e-05,2.016733453186357383e-05,2.140977123458146189e-05,2.514468354029224416e-05,2.706672472988857039e-05,2.456422931906833646e-05,2.817754244653570262e-05,3.663222891167825917e-05,3.588751843866557059e-05,3.548206223591127937e-05,3.306430272623129028e-05
5.309570573405295998e-11,3.228595923485582585e-05,2.568432257820459598e-05,2.037918760465924064e-05,2.163467581065959373e-05,2.540882248549344399e-05,2.735105426236081916e-05,2.482227072977706076e-05,2.847354085603478698e-05,3.701704180078362050e-05,3.626450832056509415e-05,3.585479289656242545e-05,3.341163539574844272e-05
5.352709614247522257e-11,3.262152989863716779e-05,2.595127779257949330e-05,2.059100282309192558e-05,2.185954020030337228e-05,2.567291423377717109e-05,2.763533299021274074e-05,2.508026603307947727e-05,2.876948637589346372e-05,3.740178593070367212e-05,3.664143084110942897e-05,3.622745695690836505e-05,3.375890600312578472e-05
5.395371557030816241e-11,3.295697823718363450e-05,2.621813569403439701e-05,2.080274082873411772e-05,2.208432262035493469e-05,2.593690971295684768e-05,2.791950809021604720e-05,2.533816728959974185e-05,2.906532401501944933e-05,3.778638981023964310e-05,3.701821596247156272e-05,3.659998517040787138e-05,3.410605002030386612e-05
5.437563449742058022e-11,3.329224353351378199e-05,2.648484798062701029e-05,2.101436329648143889e-05,2.230898238463840347e-05,2.620076113919579558e-05,2.820352812597244264e-05,2.559592781857043171e-05,2.936100022606598424e-05,3.817078382513495414e-05,3.739479548560967003e-05,3.697231010852961231e-05,3.445300461335421054e-05
5.479292563466919565e-11,3.362726669949847922e-05,2.675136764620982696e-05,2.122583292937602889e-05,2.253347989846481446e-05,2.646442201055280107e-05,2.848734304096645214e-05,2.585350219152770650e-05,2.965646289819940810e-05,3.855490022867277236e-05,3.777110304105543264e-05,3.734436615164576689e-05,3.479970863399230944e-05
5.520566370576324215e-11,3.396199026624675203e-05,2.701764897278114953e-05,2.143711345253732404e-05,2.275777665218923186e-05,2.672784709941543747e-05,2.877090415042016320e-05,2.611084622491926868e-05,2.995166134861965528e-05,3.893867313065203339e-05,3.814707407811465396e-05,3.771608947835434160e-05,3.514610260962750584e-05
5.561392524188479433e-11,3.429635837319549061e-05,2.728364752180642013e-05,2.164816960627602153e-05,2.298183521390014918e-05,2.699099244391422407e-05,2.905416413205101205e-05,2.636791697171661300e-05,3.024654631293897020e-05,3.932203848487914315e-05,3.852264585261321305e-05,3.808741805336296709e-05,3.549212873207283113e-05
5.601778838859721876e-11,3.463031675601286355e-05,2.754932012459430327e-05,2.185896713845809095e-05,2.320561922131307900e-05,2.725381533840196563e-05,2.933707701582345751e-05,2.662467271211422189e-05,3.054106993451258549e-05,3.970493407529786760e-05,3.889775741330872495e-05,3.845829161405462363e-05,3.583773084502618340e-05
5.641733272456854276e-11,3.496381273341195962e-05,2.781462487180758213e-05,2.206947279618212329e-05,2.342909337293555547e-05,2.751627432307758865e-05,2.961959817277966912e-05,2.688107294339262413e-05,3.083518575281131099e-05,4.008729950087240346e-05,3.927234958708082012e-05,3.882865165584527392e-05,3.618285443042543301e-05
5.681263909163304592e-11,3.529679519297020942e-05,2.807952110218073051e-05,2.227965431682739892e-05,2.365222341856307227e-05,2.777832917282405974e-05,2.990168430302424956e-05,2.713707836901477010e-05,3.112884869091321865e-05,4.046907615932624977e-05,3.964636496300117871e-05,3.919844141643380719e-05,3.652744659377129318e-05
5.720378943571694497e-11,3.562921457603296111e-05,2.834396939051188588e-05,2.248948041852607809e-05,2.387497614916475033e-05,2.803994088532978869e-05,3.018329342293740500e-05,2.739265088702039967e-05,3.142201504219169304e-05,4.085020722983651839e-05,4.001974787537873639e-05,3.956760585903834241e-05,3.687145604850677888e-05
5.759086665815222626e-11,3.596102286178263379e-05,2.860793153498824475e-05,2.269892079010643295e-05,2.409731938620714137e-05,2.830107166854952205e-05,3.046438485167770203e-05,2.764775357777767817e-05,3.171464245626460149e-05,4.123063765476632682e-05,4.039244438586422952e-05,3.993609165470381065e-05,3.721483309952926320e-05
5.797395447691218018e-11,3.629217355054129934e-05,2.887137054390338331e-05,2.290794608055399931e-05,2.431922197046552242e-05,2.856168492756427357e-05,3.074491919703755939e-05,2.790235069114569373e-05,3.200668992426912099e-05,4.161031412052166380e-05,4.076440226469579467e-05,4.030384716375867590e-05,3.755752962591190654e-05
5.835313729730537752e-11,3.662262164637318811e-05,2.913425062181693216e-05,2.311652788802972665e-05,2.454065375036618472e-05,2.882174525088972779e-05,3.102485834070468494e-05,2.815640763309922774e-05,3.229811776351821745e-05,4.198918503760412939e-05,4.113557097115803381e-05,4.067082241649502838e-05,3.789949906289901582e-05
5.872850009167389447e-11,3.695232363904665470e-05,2.939653715520515719e-05,2.332463874848458141e-05,2.476158556989896864e-05,2.908121839628015419e-05,3.130416542298119809e-05,2.840989095186008105e-05,3.258888760159327208e-05,4.236720051993027992e-05,4.150590163332019332e-05,4.103696909313574707e-05,3.824069638323949154e-05
5.910012828765274724e-11,3.728123748541247042e-05,2.965819669764613986e-05,2.353225212390479642e-05,2.498198925613911653e-05,2.934007127607329724e-05,3.158280482700827135e-05,2.866276832358049604e-05,3.287896235992003125e-05,4.274431236348021101e-05,4.187534702712030491e-05,4.140224050315522710e-05,3.858107807791525616e-05
5.946810766455355847e-11,3.760932259024691947e-05,2.991919695458090573e-05,2.373934239022054335e-05,2.520183760641002079e-05,2.959827194211408781e-05,3.186074216253726029e-05,2.891500853761518148e-05,3.316830623687534746e-05,4.312047402433433885e-05,4.224386155484778405e-05,4.176659156400418216e-05,3.892060213631743049e-05
5.983252425745324308e-11,3.793653978661121917e-05,3.017950676768827201e-05,2.394588482490798601e-05,2.542110437512261554e-05,2.985578957029771149e-05,3.213794424929155056e-05,2.916658148142050743e-05,3.345688469046431208e-05,4.349564059615412126e-05,4.261140122308188085e-05,4.212997877929892558e-05,3.925922802591992145e-05
6.019346426857646909e-11,3.826285131576940548e-05,3.043909609890925737e-05,2.415185559431392694e-05,2.563976426031831676e-05,3.011259444476519355e-05,3.241437909995361651e-05,2.941745812511545950e-05,3.374466442061099190e-05,4.386976878715773029e-05,4.297792362013616173e-05,4.249236021651818643e-05,3.959691667149783462e-05
6.055101398557434896e-11,3.858822080670749655e-05,3.069793601415352221e-05,2.435723174072741481e-05,2.585779288994428666e-05,3.036865794178457875e-05,3.269001590281465583e-05,2.966761050573481191e-05,3.403161335109470615e-05,4.424281689663734447e-05,4.334338789305235590e-05,4.285369548425990900e-05,3.993363043393244663e-05
6.090525970631631234e-11,3.891261325529169130e-05,3.095599866671988121e-05,2.456199116922457734e-05,2.607516680788829637e-05,3.062395251334926324e-05,3.296482500411841813e-05,2.991701171120601858e-05,3.431770061117010950e-05,4.461474479106378020e-05,4.370775472419083808e-05,4.321394570909369904e-05,4.026933308864193807e-05
6.125628766982639277e-11,3.923599500310413323e-05,3.121325728045946354e-05,2.476611263430984785e-05,2.629186345979637223e-05,3.087845167052176920e-05,3.323877789013247869e-05,3.016563586407725633e-05,3.460289651690159456e-05,4.498551387982102385e-05,4.407098630745889952e-05,4.357307351205926444e-05,4.060398980368065864e-05
6.160418399300541004e-11,3.955833371598898207e-05,3.146968613270760253e-05,2.496957572637338907e-05,2.650786117869640034e-05,3.113212996654911210e-05,3.351184716897312048e-05,3.041345810502320979e-05,3.488717255224299497e-05,4.535508709060785969e-05,4.443304632421223380e-05,4.393104298483929031e-05,4.093756711753604232e-05
6.194903461280021453e-11,3.987959836234335914e-05,3.172526053701525299e-05,2.517236085798855644e-05,2.672313917045090147e-05,3.138496297977840026e-05,3.378400655221383650e-05,3.066045457615436176e-05,3.517050134989185573e-05,4.572342884454808456e-05,4.479389991887108082e-05,4.428781966565118052e-05,4.127003291666294895e-05
6.229092523348989654e-11,4.019975919118129465e-05,3.197995682569733427e-05,2.537444925006589433e-05,2.693767749905866829e-05,3.163692729639354780e-05,3.405523083630390707e-05,3.090660240415279763e-05,3.545285667194423071e-05,4.609050503104037848e-05,4.515351367428165118e-05,4.464337051488723710e-05,4.160135641278354040e-05
6.262994127877649342e-11,4.051878771000474804e-05,3.223375233222858699e-05,2.557582291788458362e-05,2.715145707182494976e-05,3.188800049299932859e-05,3.432549588382038935e-05,3.115187968325764111e-05,3.573421339037766793e-05,4.645628298238587317e-05,4.551185558685883978e-05,4.499766389053822972e-05,4.193150811998550871e-05
6.296616784837956575e-11,4.083665666250531654e-05,3.248662537350485323e-05,2.577646465701773903e-05,2.736445962442040996e-05,3.213816111907300845e-05,3.459477860457788002e-05,3.139626545812250664e-05,3.601454746738656722e-05,4.682073144822256321e-05,4.586889504154116241e-05,4.535066952343040777e-05,4.226045983164688602e-05
6.329968967884873555e-11,4.115334000612556669e-05,3.273855523199261606e-05,2.597635802916931015e-05,2.757666770584475170e-05,3.238738867930551063e-05,3.486305693662150921e-05,3.163973970656381001e-05,3.629383593559362708e-05,4.718382056979878765e-05,4.622460278658727009e-05,4.570235849230771554e-05,4.258818459721545625e-05
6.363059110832064817e-11,4.146881288950650428e-05,3.298952213778781855e-05,2.617548734793811386e-05,2.778806466331425960e-05,3.263566361585243001e-05,3.513030982711936803e-05,3.188228332222182093e-05,3.657205687815918684e-05,4.754552185411579424e-05,4.657895090824317906e-05,4.605270319878514314e-05,4.291465669886943311e-05
6.395895604496148908e-11,4.178305162984445923e-05,3.323950725060259006e-05,2.637383766452562381e-05,2.799863462708898022e-05,3.288296729051421488e-05,3.539651721318148815e-05,3.212387809715167616e-05,3.684918940881303477e-05,4.790580814796678273e-05,4.693191280530961863e-05,4.640167734220310337e-05,4.323985162808482215e-05
6.428486793884610005e-11,4.209603369018108192e-05,3.348849264169870429e-05,2.657139475340138113e-05,2.820836249525470450e-05,3.312928196686334487e-05,3.566166000262114178e-05,3.236450670436400443e-05,3.712521365182536539e-05,4.826465361189817690e-05,4.728346316363356625e-05,4.674925589440692404e-05,4.356374606213387501e-05
6.460840975704216177e-11,4.240773765665172657e-05,3.373646127578831480e-05,2.676814509794146272e-05,2.841723391847716078e-05,3.337459079233928775e-05,3.592572005468035623e-05,3.260415268033235432e-05,3.740011072194208681e-05,4.862203369412543470e-05,4.763357793055266712e-05,4.709541507448051926e-05,4.388631784054026363e-05
6.492966396167248505e-11,4.271814321570970425e-05,3.398339699291587286e-05,2.696407587605292945e-05,2.862523528474057832e-05,3.361887778032415059e-05,3.618868016073589257e-05,3.284280040748336309e-05,3.767386270429840342e-05,4.897792510441873110e-05,4.798223428931330781e-05,4.744013232345354513e-05,4.420754594150880966e-05
6.524871249074842186e-11,4.302723113135308383e-05,3.422928449033970646e-05,2.715917494579826079e-05,2.883235370408654565e-05,3.386212779221986241e-05,3.645052402500664713e-05,3.308043509668660696e-05,3.794645263433454657e-05,4.933230578799310654e-05,4.832941063349030931e-05,4.778338627900943644e-05,4.452741045835883913e-05
6.556563674157172370e-11,4.333498322236944999e-05,3.447410930443159025e-05,2.735343083103300321e-05,2.903857699336653993e-05,3.410432651954035948e-05,3.671123624527599489e-05,3.331704276976198164e-05,3.821786447772756513e-05,4.968515489941838844e-05,4.867508654142850745e-05,4.812515675021628611e-05,4.484589257597506050e-05
6.588051755651709056e-11,4.364138233962098004e-05,3.471785779260496563e-05,2.754683270706727771e-05,2.924389366102087708e-05,3.434546046603500238e-05,3.697080229365030436e-05,3.355261024201379487e-05,3.848808311035953155e-05,5.003645277657647883e-05,4.901924275072828415e-05,4.846542469230044213e-05,4.516297454730107229e-05
6.619343521101680375e-11,4.394641234338919248e-05,3.496051711529310859e-05,2.773937038636583083e-05,2.944829289189683204e-05,3.458551692985937950e-05,3.722920849736504906e-05,3.378712510481450185e-05,3.875709429833564841e-05,5.038618091468535434e-05,4.936186113279841413e-05,4.880417218148710155e-05,4.547863966989412803e-05
6.650446940357767703e-11,4.425005808079523735e-05,3.520207521798564802e-05,2.793103430429523147e-05,2.965176453211847206e-05,3.482448398580440674e-05,3.748644201965722471e-05,3.402057570824320643e-05,3.902488467807282811e-05,5.073432194041096782e-05,4.970292466749403492e-05,4.914138238992429982e-05,4.579287226255762498e-05
6.681369924767230842e-11,4.455230536331500010e-05,3.544252081334179125e-05,2.812181550493166103e-05,2.985429907401994975e-05,3.506235046760154494e-05,3.774249084071706222e-05,3.425295114380032756e-05,3.929144173646842214e-05,5.108085958608750242e-05,5.004241741786071978e-05,4.947703956071313852e-05,4.610565764207314978e-05
6.712120326535337513e-11,4.485314094440518703e-05,3.568184336339096346e-05,2.831170562693823150e-05,3.005588764115246089e-05,3.529910595031489584e-05,3.799734373873429671e-05,3.448424122720502417e-05,3.955675379116913070e-05,5.142577866406545313e-05,5.038032450500454825e-05,4.981112898306083947e-05,4.641698210004599251e-05
6.742705938245170795e-11,4.515255249725888488e-05,3.592003306183648014e-05,2.850069688952323234e-05,3.025652197337783334e-05,3.553474073283393908e-05,3.825099027105234172e-05,3.471443648129278004e-05,3.982080997095237116e-05,5.176906504120577069e-05,5.071663208310451236e-05,5.014363696757597182e-05,4.672683287988468182e-05
